"","DM","ePT","iPT","SM","T","ZM"
"Oecomys auyantepui JAGUARS M2029",0.901481264275314,-0.866904853767432,-0.828065020451168,0.370177109165783,0.558229340668723,-0.134917839891223
"Oecomys rutilus UM V3625",0.809300538741173,-0.928563162281749,-0.37425242657602,0.275409642044187,0.520532100077172,-0.302426692004764
"Oligoryzomys delicatus JAGUARS M3252",0.787334481955225,-0.501631535204104,-0.891096301965827,0.440138281971037,0.375180385696264,-0.209925312452597
"Ondatra zibethicus UM 486N",1.15048448347623,-1.34682117045476,-0.559923467282135,-0.142391327729642,1.00602239596999,-0.107370913979688
"Onychomys torridus UWBM 37628",0.786163729979369,-1.06055462352944,-0.317810501830126,0.338371484496348,0.555640071367537,-0.301810160483685
"Otomys tropicalis CBUN KE211",0.98348051977478,-0.990410229393835,-0.219330046584202,0.493164142658234,0.199074567117087,-0.465978953572065
"Palawanomys furvus FMNH 195411",0.856675464838961,-0.962742820075357,-0.644289088956823,0.344810069728969,0.46360400878576,-0.0580576343215102
"Paraleptomys whilelmina AMNH 152744",0.401315568878066,-0.53832252699308,-0.358629092605395,0.317933959939015,0.611451813854897,-0.433749723073503
"Pectinator spekei NHM 1905.11.4.22",0.491265628585283,-1.1952432211332,0.441705937636823,0.366798214251955,-0.561701152592866,0.457174593252
"Pedetes capensis CESKE CBS 1",1.06349272856184,-0.662561870945833,0.0293869871220038,-0.351560993172935,-1.62542964888063,1.54667279731556
"Petinomys sp. NHM 1903.11.2.5",0.587032829281977,-0.607866678838284,-0.1832316546224,0.0491517776331557,0.430927114618915,-0.276013388073366
