"clade","family","subfamily","species","specimen"
"MOUS","Cricetidae","Neotomyinae","Neotoma lepida","UWBM 37681"
"MOUS","Muridae","Murinae","Nesokia indica","NHM 1909.7.1.82.84"
"MOUS","Muridae","Murinae","Nesokia indica","NHM 1909.7.1.82.84"
"MOUS","Muridae","Murinae","Nesokia indica","NHM 1909.7.1.82.84"
"MOUS","Muridae","Murinae","Nesokia indica","NHM 1909.7.1.82.84"
"MOUS","Muridae","Murinae","Nesokia indica","NHM 1909.7.1.82.84"
"MOUS","Muridae","Murinae","Nesokia indica","NHM 1909.7.1.82.84"
"MOUS","Muridae","Murinae","Nesokia indica","NHM 1909.7.1.82.84"
"MOUS","Muridae","Murinae","Nesokia indica","NHM 1909.7.1.82.84"
"MOUS","Muridae","Murinae","Nesokia indica","NHM 1909.7.1.82.84"
"MOUS","Muridae","Murinae","Nesokia indica","NHM 1909.7.1.82.84"
"MOUS","Muridae","Murinae","Nesokia indica","NHM 1909.7.1.82.84"
"MOUS","Muridae","Murinae","Nesokia indica","NHM 1909.7.1.82.84"
"MOUS","Muridae","Murinae","Nesokia indica","NHM 1909.7.1.82.84"
"MOUS","Muridae","Murinae","Nesokia indica","NHM 1909.7.1.82.84"
"MOUS","Muridae","Murinae","Nesokia indica","NHM 1909.7.1.82.84"
"MOUS","Muridae","Murinae","Nesokia indica","NHM 1909.7.1.82.84"
"MOUS","Nesomyidae","Nesomyinae","Nesomys rufus","FMNH 173271"
"MOUS","Nesomyidae","Nesomyinae","Nesomys rufus","FMNH 173271"
"MOUS","Nesomyidae","Nesomyinae","Nesomys rufus","FMNH 173271"
"MOUS","Nesomyidae","Nesomyinae","Nesomys rufus","FMNH 173271"
"MOUS","Nesomyidae","Nesomyinae","Nesomys rufus","FMNH 173271"
"MOUS","Nesomyidae","Nesomyinae","Nesomys rufus","FMNH 173271"
"MOUS","Nesomyidae","Nesomyinae","Nesomys rufus","FMNH 173271"
"MOUS","Nesomyidae","Nesomyinae","Nesomys rufus","FMNH 173271"
"MOUS","Nesomyidae","Nesomyinae","Nesomys rufus","FMNH 173271"
"MOUS","Nesomyidae","Nesomyinae","Nesomys rufus","FMNH 173271"
"MOUS","Nesomyidae","Nesomyinae","Nesomys rufus","FMNH 173271"
"MOUS","Nesomyidae","Nesomyinae","Nesomys rufus","FMNH 173271"
"MOUS","Nesomyidae","Nesomyinae","Nesomys rufus","FMNH 173271"
"MOUS","Cricetidae","Cricetinae","Nothocricetulus migratorius","NHM 1880.4.9.11"
"MOUS","Cricetidae","Cricetinae","Nothocricetulus migratorius","NHM 1880.4.9.11"
"MOUS","Cricetidae","Cricetinae","Nothocricetulus migratorius","NHM 1880.4.9.11"
"MOUS","Cricetidae","Cricetinae","Nothocricetulus migratorius","NHM 1880.4.9.11"
"MOUS","Cricetidae","Cricetinae","Nothocricetulus migratorius","NHM 1880.4.9.11"
"MOUS","Cricetidae","Cricetinae","Nothocricetulus migratorius","NHM 1880.4.9.11"
"MOUS","Cricetidae","Cricetinae","Nothocricetulus migratorius","NHM 1880.4.9.11"
"MOUS","Cricetidae","Cricetinae","Nothocricetulus migratorius","NHM 1880.4.9.11"
"MOUS","Cricetidae","Cricetinae","Nothocricetulus migratorius","NHM 1880.4.9.11"
"MOUS","Cricetidae","Cricetinae","Nothocricetulus migratorius","NHM 1880.4.9.11"
"MOUS","Cricetidae","Cricetinae","Nothocricetulus migratorius","NHM 1880.4.9.11"
"MOUS","Cricetidae","Cricetinae","Nothocricetulus migratorius","NHM 1880.4.9.11"
"MOUS","Cricetidae","Cricetinae","Nothocricetulus migratorius","NHM 1880.4.9.11"
"MOUS","Muridae","Murinae","Notomys alexis","MV 31400"
"MOUS","Muridae","Murinae","Notomys alexis","MV 31400"
"MOUS","Muridae","Murinae","Notomys alexis","MV 31400"
"MOUS","Muridae","Murinae","Notomys alexis","MV 31400"
"MOUS","Muridae","Murinae","Notomys alexis","MV 31400"
"MOUS","Muridae","Murinae","Notomys alexis","MV 31400"
"MOUS","Muridae","Murinae","Notomys alexis","MV 31400"
"MOUS","Muridae","Murinae","Notomys alexis","MV 31400"
"MOUS","Muridae","Murinae","Notomys alexis","MV 31400"
"MOUS","Muridae","Murinae","Notomys alexis","MV 31400"
"MOUS","Muridae","Murinae","Notomys alexis","MV 31400"
"MOUS","Muridae","Murinae","Notomys alexis","MV 31400"
"MOUS","Muridae","Murinae","Notomys alexis","MV 31400"
"CTENO","Octodontidae","","Octodon degus","UM 506V"
"CTENO","Octodontidae","","Octodon degus","UM 506V"
"CTENO","Octodontidae","","Octodon degus","UM 506V"
"CTENO","Octodontidae","","Octodon degus","UM 506V"
"CTENO","Octodontidae","","Octodon degus","UM 506V"
"CTENO","Octodontidae","","Octodon degus","UM 506V"
"CTENO","Octodontidae","","Octodon degus","UM 506V"
"CTENO","Octodontidae","","Octodon degus","UM 506V"
"CTENO","Octodontidae","","Octodon degus","UM 506V"
"CTENO","Octodontidae","","Octodon degus","UM 506V"
"CTENO","Octodontidae","","Octodon degus","UM 506V"
"CTENO","Octodontidae","","Octodon degus","UM 506V"
"MOUS","Cricetidae","Sigmodontinae","Oecomys auyantepui","JAGUARS M2029"
"MOUS","Cricetidae","Sigmodontinae","Oecomys auyantepui","JAGUARS M2029"
"MOUS","Cricetidae","Sigmodontinae","Oecomys auyantepui","JAGUARS M2029"
"MOUS","Cricetidae","Sigmodontinae","Oecomys auyantepui","JAGUARS M2029"
"MOUS","Cricetidae","Sigmodontinae","Oecomys auyantepui","JAGUARS M2029"
"MOUS","Cricetidae","Sigmodontinae","Oecomys auyantepui","JAGUARS M2029"
"MOUS","Cricetidae","Sigmodontinae","Oecomys auyantepui","JAGUARS M2029"
"MOUS","Cricetidae","Sigmodontinae","Oecomys auyantepui","JAGUARS M2029"
"MOUS","Cricetidae","Sigmodontinae","Oecomys auyantepui","JAGUARS M2029"
"MOUS","Cricetidae","Sigmodontinae","Oecomys auyantepui","JAGUARS M2029"
"MOUS","Cricetidae","Sigmodontinae","Oecomys auyantepui","JAGUARS M2029"
"MOUS","Cricetidae","Sigmodontinae","Oecomys auyantepui","JAGUARS M2029"
"MOUS","Cricetidae","Sigmodontinae","Oecomys rutilus","UM V3625"
"MOUS","Cricetidae","Sigmodontinae","Oecomys rutilus","UM V3625"
"MOUS","Cricetidae","Sigmodontinae","Oecomys rutilus","UM V3625"
"MOUS","Cricetidae","Sigmodontinae","Oecomys rutilus","UM V3625"
"MOUS","Cricetidae","Sigmodontinae","Oecomys rutilus","UM V3625"
"MOUS","Cricetidae","Sigmodontinae","Oecomys rutilus","UM V3625"
"MOUS","Cricetidae","Sigmodontinae","Oecomys rutilus","UM V3625"
"MOUS","Cricetidae","Sigmodontinae","Oecomys rutilus","UM V3625"
"MOUS","Cricetidae","Sigmodontinae","Oecomys rutilus","UM V3625"
"MOUS","Cricetidae","Sigmodontinae","Oecomys rutilus","UM V3625"
"MOUS","Cricetidae","Sigmodontinae","Oecomys rutilus","UM V3625"
"MOUS","Cricetidae","Sigmodontinae","Oligoryzomys delicatus","JAGUARS M3252"
"MOUS","Cricetidae","Sigmodontinae","Oligoryzomys delicatus","JAGUARS M3252"
"MOUS","Cricetidae","Sigmodontinae","Oligoryzomys delicatus","JAGUARS M3252"
"MOUS","Cricetidae","Sigmodontinae","Oligoryzomys delicatus","JAGUARS M3252"
"MOUS","Cricetidae","Sigmodontinae","Oligoryzomys delicatus","JAGUARS M3252"
"MOUS","Cricetidae","Sigmodontinae","Oligoryzomys delicatus","JAGUARS M3252"
"MOUS","Cricetidae","Sigmodontinae","Oligoryzomys delicatus","JAGUARS M3252"
"MOUS","Cricetidae","Sigmodontinae","Oligoryzomys delicatus","JAGUARS M3252"
"MOUS","Cricetidae","Sigmodontinae","Oligoryzomys delicatus","JAGUARS M3252"
"MOUS","Cricetidae","Sigmodontinae","Oligoryzomys delicatus","JAGUARS M3252"
"MOUS","Cricetidae","Sigmodontinae","Oligoryzomys delicatus","JAGUARS M3252"
"MOUS","Cricetidae","Sigmodontinae","Oligoryzomys delicatus","JAGUARS M3252"
"MOUS","Cricetidae","Sigmodontinae","Oligoryzomys delicatus","JAGUARS M3252"
"MOUS","Cricetidae","Arvicolinae","Ondatra zibethicus","UM 486N"
"MOUS","Cricetidae","Arvicolinae","Ondatra zibethicus","UM 486N"
"MOUS","Cricetidae","Arvicolinae","Ondatra zibethicus","UM 486N"
"MOUS","Cricetidae","Arvicolinae","Ondatra zibethicus","UM 486N"
"MOUS","Cricetidae","Arvicolinae","Ondatra zibethicus","UM 486N"
"MOUS","Cricetidae","Arvicolinae","Ondatra zibethicus","UM 486N"
"MOUS","Cricetidae","Arvicolinae","Ondatra zibethicus","UM 486N"
"MOUS","Cricetidae","Arvicolinae","Ondatra zibethicus","UM 486N"
"MOUS","Cricetidae","Arvicolinae","Ondatra zibethicus","UM 486N"
"MOUS","Cricetidae","Arvicolinae","Ondatra zibethicus","UM 486N"
"MOUS","Cricetidae","Arvicolinae","Ondatra zibethicus","UM 486N"
"MOUS","Cricetidae","Arvicolinae","Ondatra zibethicus","UM 486N"
"MOUS","Cricetidae","Neotomyinae","Onychomys torridus","UWBM 37628"
"MOUS","Cricetidae","Neotomyinae","Onychomys torridus","UWBM 37628"
"MOUS","Cricetidae","Neotomyinae","Onychomys torridus","UWBM 37628"
"MOUS","Cricetidae","Neotomyinae","Onychomys torridus","UWBM 37628"
"MOUS","Cricetidae","Neotomyinae","Onychomys torridus","UWBM 37628"
"MOUS","Cricetidae","Neotomyinae","Onychomys torridus","UWBM 37628"
"MOUS","Cricetidae","Neotomyinae","Onychomys torridus","UWBM 37628"
"MOUS","Cricetidae","Neotomyinae","Onychomys torridus","UWBM 37628"
"MOUS","Cricetidae","Neotomyinae","Onychomys torridus","UWBM 37628"
"MOUS","Cricetidae","Neotomyinae","Onychomys torridus","UWBM 37628"
"MOUS","Cricetidae","Neotomyinae","Onychomys torridus","UWBM 37628"
"MOUS","Cricetidae","Neotomyinae","Onychomys torridus","UWBM 37628"
"MOUS","Cricetidae","Neotomyinae","Onychomys torridus","UWBM 37628"
"MOUS","Muridae","Otomyinae","Otomys tropicalis","CBUN KE211"
"MOUS","Muridae","Otomyinae","Otomys tropicalis","CBUN KE211"
"MOUS","Muridae","Otomyinae","Otomys tropicalis","CBUN KE211"
"MOUS","Muridae","Otomyinae","Otomys tropicalis","CBUN KE211"
"MOUS","Muridae","Otomyinae","Otomys tropicalis","CBUN KE211"
"MOUS","Muridae","Otomyinae","Otomys tropicalis","CBUN KE211"
"MOUS","Muridae","Otomyinae","Otomys tropicalis","CBUN KE211"
"MOUS","Muridae","Otomyinae","Otomys tropicalis","CBUN KE211"
"MOUS","Muridae","Otomyinae","Otomys tropicalis","CBUN KE211"
"MOUS","Muridae","Otomyinae","Otomys tropicalis","CBUN KE211"
"MOUS","Muridae","Otomyinae","Otomys tropicalis","CBUN KE211"
"MOUS","Muridae","Otomyinae","Otomys tropicalis","CBUN KE211"
"MOUS","Muridae","Otomyinae","Otomys tropicalis","CBUN KE211"
"MOUS","Muridae","Murinae","Palawanomys furvus","FMNH 195411"
"MOUS","Muridae","Murinae","Palawanomys furvus","FMNH 195411"
"MOUS","Muridae","Murinae","Palawanomys furvus","FMNH 195411"
"MOUS","Muridae","Murinae","Palawanomys furvus","FMNH 195411"
"MOUS","Muridae","Murinae","Palawanomys furvus","FMNH 195411"
"MOUS","Muridae","Murinae","Palawanomys furvus","FMNH 195411"
"MOUS","Muridae","Murinae","Palawanomys furvus","FMNH 195411"
"MOUS","Muridae","Murinae","Palawanomys furvus","FMNH 195411"
"MOUS","Muridae","Murinae","Palawanomys furvus","FMNH 195411"
"MOUS","Muridae","Murinae","Palawanomys furvus","FMNH 195411"
"MOUS","Muridae","Murinae","Palawanomys furvus","FMNH 195411"
"MOUS","Muridae","Murinae","Palawanomys furvus","FMNH 195411"
"MOUS","Muridae","Murinae","Palawanomys furvus","FMNH 195411"
"MOUS","Muridae","Murinae","Paraleptomys whilelmina","AMNH 152744"
"MOUS","Muridae","Murinae","Paraleptomys whilelmina","AMNH 152744"
"MOUS","Muridae","Murinae","Paraleptomys whilelmina","AMNH 152744"
"MOUS","Muridae","Murinae","Paraleptomys whilelmina","AMNH 152744"
"MOUS","Muridae","Murinae","Paraleptomys whilelmina","AMNH 152744"
"MOUS","Muridae","Murinae","Paraleptomys whilelmina","AMNH 152744"
"MOUS","Muridae","Murinae","Paraleptomys whilelmina","AMNH 152744"
"MOUS","Muridae","Murinae","Paraleptomys whilelmina","AMNH 152744"
"MOUS","Muridae","Murinae","Paraleptomys whilelmina","AMNH 152744"
"MOUS","Muridae","Murinae","Paraleptomys whilelmina","AMNH 152744"
"MOUS","Muridae","Murinae","Paraleptomys whilelmina","AMNH 152744"
"MOUS","Muridae","Murinae","Paraleptomys whilelmina","AMNH 152744"
"MOUS","Muridae","Murinae","Paraleptomys whilelmina","AMNH 152744"
"CTENO","Ctenodactylidae","","Pectinator spekei","NHM 1905.11.4.22"
"CTENO","Ctenodactylidae","","Pectinator spekei","NHM 1905.11.4.22"
"CTENO","Ctenodactylidae","","Pectinator spekei","NHM 1905.11.4.22"
"CTENO","Ctenodactylidae","","Pectinator spekei","NHM 1905.11.4.22"
"CTENO","Ctenodactylidae","","Pectinator spekei","NHM 1905.11.4.22"
"CTENO","Ctenodactylidae","","Pectinator spekei","NHM 1905.11.4.22"
"CTENO","Ctenodactylidae","","Pectinator spekei","NHM 1905.11.4.22"
"CTENO","Ctenodactylidae","","Pectinator spekei","NHM 1905.11.4.22"
"CTENO","Ctenodactylidae","","Pectinator spekei","NHM 1905.11.4.22"
"CTENO","Ctenodactylidae","","Pectinator spekei","NHM 1905.11.4.22"
"CTENO","Ctenodactylidae","","Pectinator spekei","NHM 1905.11.4.22"
"CTENO","Ctenodactylidae","","Pectinator spekei","NHM 1905.11.4.22"
"MOUS","Pedetidae","","Pedetes capensis","CESKE CBS 1"
"MOUS","Pedetidae","","Pedetes capensis","CESKE CBS 1"
"MOUS","Pedetidae","","Pedetes capensis","CESKE CBS 1"
"MOUS","Pedetidae","","Pedetes capensis","CESKE CBS 1"
"MOUS","Pedetidae","","Pedetes capensis","CESKE CBS 1"
"MOUS","Pedetidae","","Pedetes capensis","CESKE CBS 1"
"MOUS","Pedetidae","","Pedetes capensis","CESKE CBS 1"
"MOUS","Pedetidae","","Pedetes capensis","CESKE CBS 1"
"MOUS","Pedetidae","","Pedetes capensis","CESKE CBS 1"
"SQUIR","Sciuridae","Sciurinae","Petinomys sp.","NHM 1903.11.2.5"
"SQUIR","Sciuridae","Sciurinae","Petinomys sp.","NHM 1903.11.2.5"
"SQUIR","Sciuridae","Sciurinae","Petinomys sp.","NHM 1903.11.2.5"
"SQUIR","Sciuridae","Sciurinae","Petinomys sp.","NHM 1903.11.2.5"
"SQUIR","Sciuridae","Sciurinae","Petinomys sp.","NHM 1903.11.2.5"
"SQUIR","Sciuridae","Sciurinae","Petinomys sp.","NHM 1903.11.2.5"
"SQUIR","Sciuridae","Sciurinae","Petinomys sp.","NHM 1903.11.2.5"
"SQUIR","Sciuridae","Sciurinae","Petinomys sp.","NHM 1903.11.2.5"
"SQUIR","Sciuridae","Sciurinae","Petinomys sp.","NHM 1903.11.2.5"
"SQUIR","Sciuridae","Sciurinae","Petinomys sp.","NHM 1903.11.2.5"
"SQUIR","Sciuridae","Sciurinae","Petinomys sp.","NHM 1903.11.2.5"
"SQUIR","Sciuridae","Sciurinae","Petinomys sp.","NHM 1903.11.2.5"
"SQUIR","Sciuridae","Sciurinae","Petinomys sp.","NHM 1903.11.2.5"
"CTENO","Petromuridae","","Petromus typicus","NHM 1928.9.11.502"
"CTENO","Petromuridae","","Petromus typicus","NHM 1928.9.11.502"
"CTENO","Petromuridae","","Petromus typicus","NHM 1928.9.11.502"
"CTENO","Petromuridae","","Petromus typicus","NHM 1928.9.11.502"
"CTENO","Petromuridae","","Petromus typicus","NHM 1928.9.11.502"
"CTENO","Petromuridae","","Petromus typicus","NHM 1928.9.11.502"
"CTENO","Petromuridae","","Petromus typicus","NHM 1928.9.11.502"
"CTENO","Petromuridae","","Petromus typicus","NHM 1928.9.11.502"
"CTENO","Petromuridae","","Petromus typicus","NHM 1928.9.11.502"
"CTENO","Petromuridae","","Petromus typicus","NHM 1928.9.11.502"
"CTENO","Petromuridae","","Petromus typicus","NHM 1928.9.11.502"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0154"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0154"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0154"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0154"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0154"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0154"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0154"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0154"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0154"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0154"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0154"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0154"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0154"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0154"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0162"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0162"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0162"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0162"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0162"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0162"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0162"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0162"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0162"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0162"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0162"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0162"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0162"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0162"
"MOUS","Nesomyidae","Petromyscinae","Petromyscus sp.","CBUN ANG0162"
"MOUS","Cricetidae","Cricetinae","Phodopus sp.","CBUN -"
"MOUS","Cricetidae","Cricetinae","Phodopus sp.","CBUN -"
"MOUS","Cricetidae","Cricetinae","Phodopus sp.","CBUN -"
"MOUS","Cricetidae","Cricetinae","Phodopus sp.","CBUN -"
"MOUS","Cricetidae","Cricetinae","Phodopus sp.","CBUN -"
"MOUS","Cricetidae","Cricetinae","Phodopus sp.","CBUN -"
"MOUS","Cricetidae","Cricetinae","Phodopus sp.","CBUN -"
"MOUS","Cricetidae","Cricetinae","Phodopus sp.","CBUN -"
"MOUS","Cricetidae","Cricetinae","Phodopus sp.","CBUN -"
"MOUS","Cricetidae","Cricetinae","Phodopus sp.","CBUN -"
"MOUS","Cricetidae","Cricetinae","Phodopus sp.","CBUN -"
"MOUS","Cricetidae","Cricetinae","Phodopus sp.","CBUN -"
"MOUS","Cricetidae","Cricetinae","Phodopus sp.","CBUN -"
"MOUS","Muridae","Murinae","Pogonomelomys sp.","CBUN FR2200-039"
"MOUS","Muridae","Murinae","Pogonomelomys sp.","CBUN FR2200-039"
"MOUS","Muridae","Murinae","Pogonomelomys sp.","CBUN FR2200-039"
"MOUS","Muridae","Murinae","Pogonomelomys sp.","CBUN FR2200-039"
"MOUS","Muridae","Murinae","Pogonomelomys sp.","CBUN FR2200-039"
"MOUS","Muridae","Murinae","Pogonomelomys sp.","CBUN FR2200-039"
"MOUS","Muridae","Murinae","Pogonomelomys sp.","CBUN FR2200-039"
"MOUS","Muridae","Murinae","Pogonomelomys sp.","CBUN FR2200-039"
"MOUS","Muridae","Murinae","Pogonomelomys sp.","CBUN FR2200-039"
"MOUS","Muridae","Murinae","Pogonomelomys sp.","CBUN FR2200-039"
"MOUS","Muridae","Murinae","Pogonomelomys sp.","CBUN FR2200-039"
"MOUS","Muridae","Murinae","Pogonomelomys sp.","CBUN FR2200-039"
"MOUS","Muridae","Murinae","Pogonomelomys sp.","CBUN FR2200-039"
"CTENO","Echimyidae","Eumysopinae","Proechimys guyannensis","M1199"
"CTENO","Echimyidae","Eumysopinae","Proechimys guyannensis","M1199"
"CTENO","Echimyidae","Eumysopinae","Proechimys guyannensis","M1199"
"CTENO","Echimyidae","Eumysopinae","Proechimys guyannensis","M1199"
"CTENO","Echimyidae","Eumysopinae","Proechimys guyannensis","M1199"
"CTENO","Echimyidae","Eumysopinae","Proechimys guyannensis","M1199"
"CTENO","Echimyidae","Eumysopinae","Proechimys guyannensis","M1199"
"CTENO","Echimyidae","Eumysopinae","Proechimys guyannensis","M1199"
"CTENO","Echimyidae","Eumysopinae","Proechimys guyannensis","M1199"
"CTENO","Echimyidae","Eumysopinae","Proechimys guyannensis","M1199"
"CTENO","Echimyidae","Eumysopinae","Proechimys guyannensis","M1199"
"MOUS","Muridae","Murinae","Pseudohydromys murinus","CBUN MW 2700-106"
"MOUS","Muridae","Murinae","Pseudohydromys murinus","CBUN MW 2700-106"
"MOUS","Muridae","Murinae","Pseudohydromys murinus","CBUN MW 2700-106"
"MOUS","Muridae","Murinae","Pseudohydromys murinus","CBUN MW 2700-106"
"MOUS","Muridae","Murinae","Pseudohydromys murinus","CBUN MW 2700-106"
"MOUS","Muridae","Murinae","Pseudohydromys murinus","CBUN MW 2700-106"
"MOUS","Muridae","Murinae","Pseudohydromys murinus","CBUN MW 2700-106"
"MOUS","Muridae","Murinae","Pseudohydromys murinus","CBUN MW 2700-106"
"MOUS","Muridae","Murinae","Pseudohydromys murinus","CBUN MW 2700-106"
"MOUS","Muridae","Murinae","Pseudohydromys murinus","CBUN MW 2700-106"
"MOUS","Muridae","Murinae","Pseudohydromys murinus","CBUN MW 2700-106"
"MOUS","Muridae","Murinae","Pseudohydromys murinus","CBUN MW 2700-106"
"MOUS","Muridae","Murinae","Pseudohydromys murinus","CBUN MW 2700-106"
"MOUS","Muridae","Murinae","Pseudomys australis","MV C4544"
"MOUS","Muridae","Murinae","Pseudomys australis","MV C4544"
"MOUS","Muridae","Murinae","Pseudomys australis","MV C4544"
"MOUS","Muridae","Murinae","Pseudomys australis","MV C4544"
"MOUS","Muridae","Murinae","Pseudomys australis","MV C4544"
"MOUS","Muridae","Murinae","Pseudomys australis","MV C4544"
"MOUS","Muridae","Murinae","Pseudomys australis","MV C4544"
"MOUS","Muridae","Murinae","Pseudomys australis","MV C4544"
"MOUS","Muridae","Murinae","Pseudomys australis","MV C4544"
"MOUS","Muridae","Murinae","Pseudomys australis","MV C4544"
"MOUS","Muridae","Murinae","Pseudomys australis","MV C4544"
"MOUS","Muridae","Murinae","Pseudomys australis","MV C4544"
"MOUS","Muridae","Murinae","Pseudomys australis","MV C4544"
"MOUS","Muridae","Murinae","Rattus baluensis","EBD BOR210"
"MOUS","Muridae","Murinae","Rattus baluensis","EBD BOR210"
"MOUS","Muridae","Murinae","Rattus baluensis","EBD BOR210"
"MOUS","Muridae","Murinae","Rattus baluensis","EBD BOR210"
"MOUS","Muridae","Murinae","Rattus baluensis","EBD BOR210"
"MOUS","Muridae","Murinae","Rattus baluensis","EBD BOR210"
"MOUS","Muridae","Murinae","Rattus baluensis","EBD BOR210"
"MOUS","Muridae","Murinae","Rattus baluensis","EBD BOR210"
"MOUS","Muridae","Murinae","Rattus baluensis","EBD BOR210"
"MOUS","Muridae","Murinae","Rattus baluensis","EBD BOR210"
"MOUS","Muridae","Murinae","Rattus baluensis","EBD BOR210"
"MOUS","Muridae","Murinae","Rattus norvegicus","UM Paul Gervais"
"MOUS","Muridae","Murinae","Rattus norvegicus","UM Paul Gervais"
"MOUS","Muridae","Murinae","Rattus norvegicus","UM Paul Gervais"
"MOUS","Muridae","Murinae","Rattus norvegicus","UM Paul Gervais"
"MOUS","Muridae","Murinae","Rattus norvegicus","UM Paul Gervais"
"MOUS","Muridae","Murinae","Rattus norvegicus","UM Paul Gervais"
"MOUS","Muridae","Murinae","Rattus norvegicus","UM Paul Gervais"
"MOUS","Muridae","Murinae","Rattus norvegicus","UM Paul Gervais"
"MOUS","Muridae","Murinae","Rattus norvegicus","UM Paul Gervais"
"MOUS","Muridae","Murinae","Rattus norvegicus","UM Paul Gervais"
"MOUS","Muridae","Murinae","Rattus norvegicus","UM Paul Gervais"
"SQUIR","Sciuridae","Ratufinae","Ratufa sp.","NHM 2022.24"
"SQUIR","Sciuridae","Ratufinae","Ratufa sp.","NHM 2022.24"
"SQUIR","Sciuridae","Ratufinae","Ratufa sp.","NHM 2022.24"
"SQUIR","Sciuridae","Ratufinae","Ratufa sp.","NHM 2022.24"
"SQUIR","Sciuridae","Ratufinae","Ratufa sp.","NHM 2022.24"
"SQUIR","Sciuridae","Ratufinae","Ratufa sp.","NHM 2022.24"
"SQUIR","Sciuridae","Ratufinae","Ratufa sp.","NHM 2022.24"
